timestamp,id,x,y,type,cell,simid
1760555223523,2,528.763,250.935,mc,5,1760555221223
1760555223523,3,278.968,216.702,mc,3,1760555221223
1760555223523,4,462.224,365.29,mc,4,1760555221223
1760555223523,5,304.402,265.848,mc,3,1760555221223
1760555223523,6,759.244,330.363,mc,4,1760555221223
1760555223523,7,79.3911,365.293,mc,3,1760555221223
1760555223523,8,473.753,704.667,mc,4,1760555221223
1760555223523,9,299.452,505.757,mc,4,1760555221223
1760555223523,10,591.167,715.443,mc,4,1760555221223
1760555223523,11,307.509,501.375,mc,3,1760555221223
1760555223523,12,641.522,384.082,mc,5,1760555221223
1760555223523,13,567.292,329.939,mc,2,1760555221223
1760555223523,14,529.772,454.226,mc,4,1760555221223
1760555223523,15,660.757,550.981,mc,5,1760555221223
1760555223523,16,373.505,471.316,mc,0,1760555221223
1760555223623,2,528.401,250.499,mc,5,1760555221223
1760555223623,3,279.363,216.576,mc,3,1760555221223
1760555223623,4,461.896,365.016,mc,4,1760555221223
1760555223623,5,303.873,265.646,mc,3,1760555221223
1760555223623,6,759.436,330.825,mc,4,1760555221223
1760555223623,7,79.6961,365.039,mc,3,1760555221223
1760555223623,8,473.512,704.476,mc,4,1760555221223
1760555223623,9,299.731,505.989,mc,4,1760555221223
1760555223623,10,591.773,715.413,mc,4,1760555221223
1760555223623,11,307.793,501.792,mc,3,1760555221223
1760555223623,12,641.426,384.609,mc,5,1760555221223
1760555223623,13,567.591,329.764,mc,2,1760555221223
1760555223623,14,529.479,454.101,mc,4,1760555221223
1760555223623,15,660.508,550.444,mc,5,1760555221223
1760555223623,16,374.088,471.09,mc,0,1760555221223
1760555223723,2,528.039,250.064,mc,5,1760555221223
1760555223723,3,279.757,216.451,mc,3,1760555221223
1760555223723,4,461.569,364.742,mc,4,1760555221223
1760555223723,5,303.343,265.445,mc,3,1760555221223
1760555223723,6,759.629,331.287,mc,4,1760555221223
1760555223723,7,80.0011,364.786,mc,3,1760555221223
1760555223723,8,473.272,704.285,mc,4,1760555221223
1760555223723,9,300.01,506.221,mc,4,1760555221223
1760555223723,10,592.378,715.383,mc,4,1760555221223
1760555223723,11,308.077,502.21,mc,3,1760555221223
1760555223723,12,641.33,385.136,mc,5,1760555221223
1760555223723,13,567.89,329.59,mc,2,1760555221223
1760555223723,14,529.186,453.976,mc,4,1760555221223
1760555223723,15,660.26,549.908,mc,5,1760555221223
1760555223723,16,374.672,470.863,mc,0,1760555221223
1760555223823,2,527.677,249.628,mc,5,1760555221223
1760555223823,3,280.152,216.325,mc,3,1760555221223
1760555223823,4,461.241,364.469,mc,4,1760555221223
1760555223823,5,302.814,265.243,mc,3,1760555221223
1760555223823,6,759.821,331.75,mc,4,1760555221223
1760555223823,7,80.3061,364.533,mc,3,1760555221223
1760555223823,8,473.031,704.094,mc,4,1760555221223
1760555223823,9,300.29,506.453,mc,4,1760555221223
1760555223823,10,592.984,715.353,mc,4,1760555221223
1760555223823,11,308.361,502.628,mc,3,1760555221223
1760555223823,12,641.234,385.663,mc,5,1760555221223
1760555223823,13,568.189,329.415,mc,2,1760555221223
1760555223823,14,528.894,453.851,mc,4,1760555221223
1760555223823,15,660.012,549.372,mc,5,1760555221223
1760555223823,16,375.256,470.636,mc,0,1760555221223
1760555223923,2,527.315,249.193,mc,5,1760555221223
1760555223923,3,280.546,216.2,mc,3,1760555221223
1760555223923,4,460.913,364.195,mc,4,1760555221223
1760555223923,5,302.284,265.041,mc,3,1760555221223
1760555223923,6,760.013,332.212,mc,4,1760555221223
1760555223923,7,80.6111,364.28,mc,3,1760555221223
1760555223923,8,472.79,703.903,mc,4,1760555221223
1760555223923,9,300.569,506.685,mc,4,1760555221223
1760555223923,10,593.589,715.323,mc,4,1760555221223
1760555223923,11,308.645,503.045,mc,3,1760555221223
1760555223923,12,641.138,386.19,mc,5,1760555221223
1760555223923,13,568.488,329.241,mc,2,1760555221223
1760555223923,14,528.601,453.726,mc,4,1760555221223
1760555223923,15,659.763,548.835,mc,5,1760555221223
1760555223923,16,375.839,470.41,mc,0,1760555221223
1760555224023,2,526.953,248.757,mc,5,1760555221223
